source_file,source_sheet,source_row,ip_name,field_to_fix,current_value,proposed_value,fix_type,confidence,evidence_source,rationale,requires_human_approval,me_review_status,me_comments,approved_by,approved_date
unresolved_mapping_review.csv,unresolved,196,FPAN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,197,FPAN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,198,FPAN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,199,FPAN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,200,FPAN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,201,FPAN,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,202,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,203,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,204,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,205,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,206,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,207,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,208,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,209,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,210,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,211,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,212,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,213,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,214,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,215,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,216,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,217,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,218,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,219,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,220,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,221,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,222,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,223,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,224,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,225,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,226,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,227,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,228,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,229,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,230,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,231,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,232,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,233,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,234,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,235,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,236,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,237,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,238,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,239,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,240,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,241,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,242,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,243,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,244,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,245,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,246,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,247,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,248,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,249,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,250,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,251,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,252,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,253,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,254,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,255,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,256,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,257,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,258,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,259,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,260,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,261,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,262,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,263,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,264,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,265,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,266,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,267,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,268,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,269,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,270,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,271,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,272,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,273,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,274,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,275,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,276,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,277,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,278,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,279,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,280,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,281,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,282,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,283,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,284,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,285,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,286,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,287,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,288,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,289,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,290,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,291,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,292,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,293,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,294,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,295,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,296,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,297,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,298,Good Neighbors International Nepal,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,299,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,300,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,301,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,302,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,303,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,304,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,305,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,306,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,307,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,308,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,309,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,310,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,311,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,312,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,313,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,314,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,315,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,316,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,317,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,318,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,319,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,320,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,321,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,322,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,323,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,324,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,325,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,326,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
unresolved_mapping_review.csv,unresolved,327,KIDS,activity_indicator_mapping,missing,needs clarification,activity_indicator_mapping,high,unresolved_mapping_review.csv,No matching entry in canonical crosswalk.,true,pending_review,,,
